experiment,case,repeat,seed,n,m,q,sigma,B,noise_model,trials,successes,failures,success_rate,failure_rate,accumulated_error_mean,accumulated_abs_error_mean,accumulated_error_std,time_keygen_s,time_encrypt_total_s,time_decrypt_total_s,time_encrypt_mean_s,time_decrypt_mean_s,time_attack_s,attack_solution_found,attack_success,public_key_size_bytes
noise_sweep,sigma=1,0,632291957,64,128,257,1.0,,gaussian,400,400,0,1.0,0.0,0.3625,4.4825,5.734833435797491,2.733300789259374e-05,0.0027707090048352256,0.0009393329964950681,6.926772512088064e-06,2.34833249123767e-06,,,,9360
noise_sweep,sigma=1,1,4103044874,64,128,257,1.0,,gaussian,400,400,0,1.0,0.0,9.8725,10.1275,5.9485044770752635,2.604200562927872e-05,0.0026862920058192685,0.0009374999935971573,6.7157300145481715e-06,2.343749983992893e-06,,,,9360
noise_sweep,sigma=1,2,1670655783,64,128,257,1.0,,gaussian,400,400,0,1.0,0.0,-1.8025,4.8275,5.760769037181527,2.8417009161785245e-05,0.002893166005378589,0.0009083329932764173,7.232915013446473e-06,2.2708324831910433e-06,,,,9360
noise_sweep,sigma=1,3,3830688499,64,128,257,1.0,,gaussian,400,400,0,1.0,0.0,2.86,5.165,5.810749696043978,2.575000689830631e-05,0.00263520899170544,0.0009354999929200858,6.5880224792636e-06,2.3387499823002143e-06,,,,9360
noise_sweep,sigma=1,4,813450721,64,128,257,1.0,,gaussian,400,400,0,1.0,0.0,3.57,5.925,6.4481817296853245,2.633300027810037e-05,0.002755833003902808,0.0009597080061212182,6.88958250975702e-06,2.3992700153030453e-06,,,,9360
noise_sweep,sigma=1,5,1196719731,64,128,257,1.0,,gaussian,400,400,0,1.0,0.0,1.515,4.64,5.718525056520705,2.649999805726111e-05,0.002706209008465521,0.0009435420070076361,6.765522521163802e-06,2.3588550175190903e-06,,,,9360
noise_sweep,sigma=1,6,3336091523,64,128,257,1.0,,gaussian,400,400,0,1.0,0.0,-3.0325,4.5675,4.921584983200754,2.566599869169295e-05,0.0028683749987976626,0.0009762920089997351,7.1709374969941565e-06,2.440730022499338e-06,,,,9360
noise_sweep,sigma=1,7,1196295698,64,128,257,1.0,,gaussian,400,400,0,1.0,0.0,5.7125,6.9075,6.133015444796735,2.5834000553004444e-05,0.0026879999932134524,0.0009317500080214813,6.719999983033631e-06,2.3293750200537033e-06,,,,9360
noise_sweep,sigma=1,8,3843558857,64,128,257,1.0,,gaussian,400,400,0,1.0,0.0,1.55,4.985,5.961236520398291,2.3958011297509074e-05,0.00279183300153818,0.0009761659894138575,6.97958250384545e-06,2.4404149735346438e-06,,,,9360
noise_sweep,sigma=1,9,1812474371,64,128,257,1.0,,gaussian,400,400,0,1.0,0.0,0.3325,4.5175,5.665437910417162,2.5000001187436283e-05,0.0025861250032903627,0.0009442500013392419,6.465312508225907e-06,2.3606250033481048e-06,,,,9360
noise_sweep,sigma=2,0,1962385950,64,128,257,2.0,,gaussian,400,400,0,1.0,0.0,-15.215,16.57,12.264984697261555,2.3790998966433108e-05,0.002667291002580896,0.0009610829874873161,6.66822750645224e-06,2.40270746871829e-06,,,,9360
noise_sweep,sigma=2,1,17513694,64,128,257,2.0,,gaussian,400,400,0,1.0,0.0,-0.8575,10.0725,12.405318357821264,2.5708999601192772e-05,0.0028077909955754876,0.0009573330025887117,7.019477488938719e-06,2.393332506471779e-06,,,,9360
noise_sweep,sigma=2,2,1814266205,64,128,257,2.0,,gaussian,400,400,0,1.0,0.0,-11.7925,12.7125,10.051219392600855,2.824999683070928e-05,0.002654666008311324,0.0009774579957593232,6.63666502077831e-06,2.443644989398308e-06,,,,9360
noise_sweep,sigma=2,3,1326817478,64,128,257,2.0,,gaussian,400,400,0,1.0,0.0,0.23,8.985,11.072651399848024,3.358400135766715e-05,0.0027285840042168275,0.0009335420036222786,6.821460010542068e-06,2.3338550090556966e-06,,,,9360
noise_sweep,sigma=2,4,2353082413,64,128,257,2.0,,gaussian,400,399,1,0.9975,0.0025,-18.765,19.05,11.162269736221232,2.4791996111162007e-05,0.0026981669943779707,0.0009650830033933744,6.745417485944927e-06,2.412707508483436e-06,,,,9360
noise_sweep,sigma=2,5,4087752373,64,128,257,2.0,,gaussian,400,400,0,1.0,0.0,0.19,9.59,11.946996560518572,2.404100087005645e-05,0.0029075829952489585,0.0009124169882852584,7.268957488122396e-06,2.2810424707131462e-06,,,,9360
noise_sweep,sigma=2,6,60347656,64,128,257,2.0,,gaussian,400,400,0,1.0,0.0,-6.345,10.06,10.969813901913128,2.6708003133535385e-05,0.002611208998132497,0.0009685419936431572,6.528022495331242e-06,2.421354984107893e-06,,,,9360
noise_sweep,sigma=2,7,3600062109,64,128,257,2.0,,gaussian,400,400,0,1.0,0.0,1.06,8.77,10.949938487599166,2.6458001229912043e-05,0.0027745830011554062,0.000898540994967334,6.936457502888515e-06,2.246352487418335e-06,,,,9360
noise_sweep,sigma=2,8,1716652374,64,128,257,2.0,,gaussian,400,400,0,1.0,0.0,-18.985,19.44,11.074130481206502,2.7165995561517775e-05,0.0027056660037487745,0.0009575000003678724,6.764165009371936e-06,2.393750000919681e-06,,,,9360
noise_sweep,sigma=2,9,2298358362,64,128,257,2.0,,gaussian,400,400,0,1.0,0.0,2.75,9.32,11.439390242613765,2.6291003450751305e-05,0.002769415994407609,0.001143458008300513,6.9235399860190225e-06,2.8586450207512825e-06,,,,9360
noise_sweep,sigma=3,0,2018645148,64,128,257,3.0,,gaussian,400,400,0,1.0,0.0,-9.9075,16.0025,16.858810529844714,3.195900353603065e-05,0.0025939159968402237,0.0009577500022714958,6.484789992100559e-06,2.3943750056787395e-06,,,,9360
noise_sweep,sigma=3,1,2085157426,64,128,257,3.0,,gaussian,400,400,0,1.0,0.0,0.245,12.385,15.722849455091424,2.4082997697405517e-05,0.002650042006280273,0.000977624993538484,6.625105015700683e-06,2.44406248384621e-06,,,,9360
noise_sweep,sigma=3,2,3542012251,64,128,257,3.0,,gaussian,400,389,11,0.9725,0.0275,27.0575,28.2975,18.955539426176806,2.750000567175448e-05,0.002660500002093613,0.0009146249940386042,6.651250005234033e-06,2.2865624850965105e-06,,,,9360
noise_sweep,sigma=3,3,4059288180,64,128,257,3.0,,gaussian,400,400,0,1.0,0.0,-0.78,12.135,15.26315858612046,2.8124995878897607e-05,0.0026392500003566965,0.0009642080112826079,6.5981250008917415e-06,2.4105200282065196e-06,,,,9360
noise_sweep,sigma=3,4,4251834311,64,128,257,3.0,,gaussian,400,400,0,1.0,0.0,8.75,15.285,16.79501955057691,2.6000008801929653e-05,0.0028195410122862086,0.0009275829943362623,7.048852530715522e-06,2.318957485840656e-06,,,,9360
noise_sweep,sigma=3,5,2547663734,64,128,257,3.0,,gaussian,400,399,1,0.9975,0.0025,-16.2925,18.4825,15.418048979551193,2.520800626371056e-05,0.0026509169983910397,0.0009748330048751086,6.627292495977599e-06,2.4370825121877715e-06,,,,9360
noise_sweep,sigma=3,6,3007345170,64,128,257,3.0,,gaussian,400,398,2,0.995,0.005,13.88,19.495,19.64039109605547,2.608299837447703e-05,0.002764208009466529,0.000970374996541068,6.910520023666322e-06,2.42593749135267e-06,,,,9360
noise_sweep,sigma=3,7,4049586873,64,128,257,3.0,,gaussian,400,400,0,1.0,0.0,9.2325,14.5925,15.479097191848325,2.5707995519042015e-05,0.0027077089907834306,0.0009552919946145266,6.769272476958576e-06,2.3882299865363167e-06,,,,9360
noise_sweep,sigma=3,8,4006271944,64,128,257,3.0,,gaussian,400,400,0,1.0,0.0,-6.39,13.705,15.873178461991017,2.5540997739881277e-05,0.0029207080078776926,0.0009599589975550771,7.3017700196942315e-06,2.399897493887693e-06,,,,9360
noise_sweep,sigma=3,9,4285869455,64,128,257,3.0,,gaussian,400,400,0,1.0,0.0,4.7575,13.5775,16.078401077315107,2.7583999326452613e-05,0.002702540994505398,0.0009702919924166054,6.756352486263495e-06,2.4257299810415132e-06,,,,9360
noise_sweep,sigma=4,0,200406064,64,128,257,4.0,,gaussian,400,394,6,0.985,0.015,-8.4025,19.8825,23.535298371245666,2.5917004677467048e-05,0.0027385830035200343,0.0009619170014047995,6.846457508800085e-06,2.4047925035119986e-06,,,,9360
noise_sweep,sigma=4,1,145018085,64,128,257,4.0,,gaussian,400,390,10,0.975,0.025,19.5675,24.5925,23.395594207474236,2.575000689830631e-05,0.002658291006810032,0.0009058330033440143,6.645727517025079e-06,2.2645825083600355e-06,,,,9360
noise_sweep,sigma=4,2,2494084151,64,128,257,4.0,,gaussian,400,382,18,0.955,0.045,21.5625,26.5425,24.45570070540775,2.6084002456627786e-05,0.0026654169923858717,0.0009669999999459833,6.66354248096468e-06,2.417499999864958e-06,,,,9360
noise_sweep,sigma=4,3,509213907,64,128,257,4.0,,gaussian,400,399,1,0.9975,0.0025,-5.92,19.26,22.8662582074774,2.833400503732264e-05,0.002693415997782722,0.0009234159952029586,6.733539994456805e-06,2.3085399880073965e-06,,,,9360
noise_sweep,sigma=4,4,3709826587,64,128,257,4.0,,gaussian,400,384,16,0.96,0.04,25.4575,27.9825,21.545619695663788,3.025001205969602e-05,0.002664874991751276,0.0009625420061638579,6.6621874793781896e-06,2.4063550154096445e-06,,,,9360
